SpatialDimensionValueCode,TimeDim,NumericValue
SUR,2016,26.47199
SUR,2017,25.8517
SUR,2018,26.49866
SUR,2019,26.32407
SUR,2020,28.46851
SUR,2021,22.26341
SVK,2000,14.28097
SVK,2001,13.94573
SVK,2002,14.71895
SVK,2003,15.17401
SVK,2004,13.99933
SVK,2005,13.81827
SVK,2006,14.74574
SVK,2007,14.22444
SVK,2008,12.84474
SVK,2009,13.19024
SVK,2010,13.74374
SVK,2011,12.27515
SVK,2012,12.65851
SVK,2013,12.33667
SVK,2014,12.97105
SVK,2015,11.20828
SVK,2016,9.49179
SVK,2017,9.13623
SVK,2018,10.22546
SVK,2019,9.01833
SVK,2020,9.36396
SVK,2021,9.91209
SVN,2000,31.93393
SVN,2001,30.65137
SVN,2002,29.10168
SVN,2003,29.65234
SVN,2004,28.56948
SVN,2005,26.94539
SVN,2006,28.2137
SVN,2007,23.03115
SVN,2008,20.46595
SVN,2009,22.23203
SVN,2010,20.58065
SVN,2011,21.67015
SVN,2012,21.75835
SVN,2013,22.16662
SVN,2014,19.53672
SVN,2015,20.99574
SVN,2016,18.8064
SVN,2017,20.42722
SVN,2018,17.39916
SVN,2019,19.34061
SVN,2020,17.73742
SVN,2021,18.85039
SWE,2000,14.87415
SWE,2001,15.94538
SWE,2002,15.56698
SWE,2003,14.48526
SWE,2004,14.77314
SWE,2005,15.72979
SWE,2006,15.18824
SWE,2007,14.63955
SWE,2008,15.06096
SWE,2009,15.69179
SWE,2010,14.61155
SWE,2011,14.0704
SWE,2012,14.86043
SWE,2013,15.77555
SWE,2014,14.84044
SWE,2015,15.14755
SWE,2016,14.02348
SWE,2017,14.4717
SWE,2018,14.62831
SWE,2019,14.59669
SWE,2020,13.36228
SWE,2021,13.84039
SWZ,2000,12.531
SWZ,2001,13.91475
SWZ,2002,15.36489
SWZ,2003,16.37946
SWZ,2004,16.97239
SWZ,2005,17.39755
SWZ,2006,18.03951
SWZ,2007,18.67448
SWZ,2008,19.48466
SWZ,2009,19.07793
SWZ,2010,27.77101
SWZ,2011,19.31415
SWZ,2012,20.43069
SWZ,2013,21.52755
SWZ,2014,22.78172
SWZ,2015,24.36616
SWZ,2016,25.83757
SWZ,2017,28.86874
SWZ,2018,29.8537
SWZ,2019,28.12621
SWZ,2020,23.83279
SWZ,2021,27.22724
SYC,2000,8.91436
SYC,2001,9.10093
SYC,2002,8.34649
SYC,2003,8.56808
SYC,2004,8.90733
SYC,2005,7.94454
SYC,2006,7.76957
SYC,2007,7.16924
SYC,2008,7.4058
SYC,2009,7.04274
SYC,2010,7.3042
SYC,2011,7.44434
SYC,2012,7.28318
SYC,2013,7.37936
SYC,2014,7.65627
SYC,2015,7.59679
SYC,2016,7.85785
SYC,2017,7.81958
SYC,2018,7.90273
SYC,2019,7.95874
SYC,2020,6.61203
SYC,2021,4.26616
SYR,2000,1.03937
SYR,2001,0.97692
SYR,2002,0.94035
SYR,2003,0.82777
SYR,2004,0.79117
SYR,2005,0.74507
SYR,2006,0.69714
SYR,2007,0.6402
SYR,2008,0.61533
SYR,2009,0.58829
SYR,2010,0.59097
SYR,2011,0.59693
SYR,2012,0.61393
SYR,2013,0.64219
SYR,2014,0.60806
SYR,2015,0.61046
SYR,2016,0.58126
SYR,2017,0.59586
SYR,2018,0.62167
SYR,2019,0.61586
SYR,2020,0.57465
SYR,2021,0.58686
TCD,2000,5.2996
TCD,2001,5.23687
TCD,2002,5.2492
TCD,2003,5.04953
TCD,2004,5.15971
TCD,2005,5.3415
TCD,2006,5.38075
TCD,2007,5.40166
TCD,2008,5.42757
TCD,2009,5.51176
TCD,2010,5.55698
TCD,2011,5.48288
TCD,2012,5.42288
TCD,2013,5.35191
TCD,2014,5.25757
TCD,2015,5.14003
TCD,2016,5.09091
TCD,2017,5.12781
TCD,2018,5.20704
TCD,2019,5.26066
TCD,2020,5.23237
TCD,2021,5.21
TGO,2000,8.32628
TGO,2001,8.5001
TGO,2002,8.65928
TGO,2003,8.83705
TGO,2004,8.78316
TGO,2005,8.93965
TGO,2006,9.02702
TGO,2007,8.99465
TGO,2008,9.33305
TGO,2009,9.53902
TGO,2010,9.63334
TGO,2011,9.69205
TGO,2012,9.68363
TGO,2013,9.71723
TGO,2014,9.77963
TGO,2015,9.80746
TGO,2016,9.97514
TGO,2017,9.84298
TGO,2018,9.80454
TGO,2019,9.77121
TGO,2020,9.37861
TGO,2021,9.3404
THA,2000,11.488
THA,2001,11.54767
THA,2002,11.82967
THA,2003,11.48658
THA,2004,10.84935
THA,2005,9.31288
THA,2006,9.30568
THA,2007,9.35422
THA,2008,9.14727
THA,2009,8.87469
THA,2010,8.9335
THA,2011,9.18231
THA,2012,9.3586
THA,2013,9.5644
THA,2014,10.44576
THA,2015,11.06685
THA,2016,11.87246
THA,2017,12.19865
THA,2018,12.76035
THA,2019,13.55011
THA,2020,15.45787
THA,2021,16.58879
TJK,2000,3.66687
TJK,2001,3.40427
TJK,2002,3.22589
TJK,2003,3.03342
TJK,2004,2.99552
TJK,2005,2.99727
TJK,2006,2.95131
TJK,2007,2.93997
TJK,2008,2.89461
TJK,2009,2.87053
TJK,2010,2.85031
TJK,2011,2.84604
TJK,2012,2.8633
TJK,2013,2.86644
TJK,2014,2.87435
TJK,2015,2.84359
TJK,2016,2.8075
TJK,2017,2.70203
TJK,2018,2.66715
TJK,2019,2.6116
TJK,2020,2.21628
TJK,2021,2.43202
TKM,2000,10.35787
TKM,2001,10.38191
TKM,2002,10.82013
TKM,2003,10.46559
TKM,2004,10.92981
TKM,2005,11.56626
TKM,2006,11.53189
TKM,2007,10.42422
TKM,2008,9.53603
TKM,2009,8.03385
TKM,2010,7.51435
TKM,2011,7.40285
TKM,2012,7.27351
TKM,2013,7.16154
TKM,2014,7.4246
TKM,2015,7.54551
TKM,2016,7.30407
TKM,2017,7.10914
TKM,2018,6.98993
TKM,2019,6.90403
TKM,2020,6.51634
TKM,2021,6.83115
TLS,2000,3.28607
TLS,2001,3.21994
TLS,2002,2.7975
TLS,2003,3.09171
TLS,2004,2.89377
TLS,2005,2.98182
TLS,2006,2.91761
TLS,2007,3.14501
TLS,2008,3.19219
TLS,2009,3.88987
TLS,2010,3.78439
TLS,2011,3.81512
TLS,2012,3.61549
TLS,2013,3.61741
TLS,2014,3.70857
TLS,2015,3.54252
TLS,2016,3.65698
TLS,2017,3.52326
TLS,2018,3.63043
TLS,2019,3.80772
TLS,2020,3.20412
TLS,2021,3.55903
TON,2000,5.11516
TON,2001,5.06004
TON,2002,4.95804
TON,2003,4.95468
TON,2004,4.91276
TON,2005,4.80565
TON,2006,4.72906
TON,2007,4.83965
TON,2008,4.45395
TON,2009,4.68825
TON,2010,5.10591
TON,2011,5.00553
TON,2012,4.94763
TON,2013,4.9599
TON,2014,5.04118
TON,2015,5.02503
TON,2016,4.38102
TON,2017,4.73783
TON,2018,4.72266
TON,2019,4.64865
TON,2020,4.64757
TON,2021,4.73476
TTO,2000,15.61088
TTO,2001,15.07696
TTO,2002,14.32751
TTO,2003,12.59251
TTO,2004,13.03064
TTO,2005,11.48526
TTO,2006,11.05945
TTO,2007,11.23728
TTO,2008,12.93911
TTO,2009,11.67594
TTO,2010,11.7463
TTO,2011,11.20395
TTO,2012,10.08981
TTO,2013,11.60371
TTO,2014,11.70799
TTO,2015,11.83903
TTO,2016,13.06255
TTO,2017,13.516
TTO,2018,13.65924
TTO,2019,13.76243
TTO,2020,14.05101
TTO,2021,13.34411
TUN,2000,2.99553
TUN,2001,3.02414
TUN,2002,3.0451
TUN,2003,2.99454
TUN,2004,3.07527
TUN,2005,3.05492
TUN,2006,3.0125
TUN,2007,2.95516
TUN,2008,2.87171
TUN,2009,2.95224
TUN,2010,3.06351
TUN,2011,2.72345
TUN,2012,2.60473
TUN,2013,2.60581
TUN,2014,2.54872
TUN,2015,2.59409
TUN,2016,2.53196
TUN,2017,2.63763
TUN,2018,2.67142
TUN,2019,2.58281
TUN,2020,1.89499
TUN,2021,1.84108
TUR,2000,2.88209
TUR,2001,2.66008
TUR,2002,2.57856
TUR,2003,2.72641
TUR,2004,2.79122
TUR,2005,2.845
TUR,2006,2.90954
TUR,2007,2.86908
TUR,2008,2.90489
TUR,2009,3.08322
TUR,2010,3.10232
TUR,2011,3.10776
TUR,2012,3.18388
TUR,2013,3.08527
TUR,2014,3.22181
TUR,2015,3.19375
TUR,2016,3.34938
TUR,2017,3.35897
TUR,2018,3.38267
TUR,2019,3.53792
TUR,2020,2.98326
TUR,2021,2.68963
TZA,2000,5.38798
TZA,2001,5.23941
TZA,2002,4.98607
TZA,2003,4.8447
TZA,2004,4.63491
TZA,2005,4.61453
TZA,2006,4.58091
TZA,2007,4.51246
TZA,2008,4.46405
TZA,2009,4.41181
TZA,2010,4.3606
TZA,2011,4.2616
TZA,2012,4.11078
TZA,2013,4.01842
TZA,2014,3.95943
TZA,2015,4.02719
TZA,2016,4.13232
TZA,2017,3.77211
TZA,2018,4.2486
TZA,2019,4.48201
TZA,2020,4.37459
TZA,2021,5.10475
UGA,2000,6.8407
UGA,2001,7.05842
UGA,2002,6.89893
UGA,2003,6.84252
UGA,2004,6.62858
UGA,2005,6.29803
UGA,2006,6.01793
UGA,2007,5.62921
UGA,2008,5.4968
UGA,2009,5.30005
UGA,2010,5.25097
UGA,2011,5.32576
UGA,2012,5.13244
UGA,2013,4.9804
UGA,2014,4.7738
UGA,2015,4.5942
UGA,2016,4.59982
UGA,2017,4.49874
UGA,2018,4.7375
UGA,2019,5.13934
UGA,2020,4.92631
UGA,2021,5.498
UKR,2000,36.0638
UKR,2001,33.33294
UKR,2002,32.48522
UKR,2003,31.25677
UKR,2004,29.78368
UKR,2005,30.66804
UKR,2006,28.68635
UKR,2007,29.07975
UKR,2008,28.40204
UKR,2009,26.02403
UKR,2010,24.74637
UKR,2011,23.91006
UKR,2012,24.29951
UKR,2013,24.08658
UKR,2014,25.49807
UKR,2015,22.41221
UKR,2016,21.34309
UKR,2017,21.81332
UKR,2018,23.52519
UKR,2019,23.29315
UKR,2020,22.11994
UKR,2021,21.2133
URY,2000,16.35352
URY,2001,14.70045
URY,2002,20.17076
URY,2003,15.86947
URY,2004,15.51202
URY,2005,14.97091
URY,2006,15.71476
URY,2007,17.61313
URY,2008,15.20431
URY,2009,15.10594
URY,2010,16.08079
URY,2011,16.88841
URY,2012,17.95451
URY,2013,15.99094
URY,2014,17.58193
URY,2015,18.73129
URY,2016,21.27741
URY,2017,20.98869
URY,2018,23.22348
URY,2019,23.39972
URY,2020,22.76936
URY,2021,24.75191
USA,2000,11.16949
USA,2001,11.54827
USA,2002,11.86803
USA,2003,11.76274
USA,2004,11.92313
USA,2005,11.82548
USA,2006,11.96196
USA,2007,12.30993
USA,2008,12.64782
USA,2009,12.81935
USA,2010,13.19888
USA,2011,13.44278
USA,2012,13.66573
USA,2013,13.69739
USA,2014,14.09547
USA,2015,14.41543
USA,2016,14.62768
USA,2017,15.19367
USA,2018,15.43839
USA,2019,15.10978
USA,2020,14.95539
USA,2021,15.63139
UZB,2000,14.93896
UZB,2001,14.63954
UZB,2002,14.48929
UZB,2003,13.60696
UZB,2004,12.99641
UZB,2005,13.60773
UZB,2006,12.89942
UZB,2007,12.46597
UZB,2008,12.08099
UZB,2009,11.58948
UZB,2010,11.26862
UZB,2011,11.10294
UZB,2012,11.49873
UZB,2013,11.41575
UZB,2014,11.64799
UZB,2015,12.25373
UZB,2016,12.321
UZB,2017,11.68589
UZB,2018,10.72278
UZB,2019,10.13994
UZB,2020,8.57769
UZB,2021,8.34328
VCT,2000,5.68775
VCT,2001,5.00772
VCT,2002,6.25888
VCT,2003,5.63113
VCT,2004,5.12796
VCT,2005,9.95496
VCT,2006,6.19952
VCT,2007,8.44643
VCT,2008,4.30999
VCT,2009,2.66296
VCT,2010,3.143
VCT,2011,5.7054
VCT,2012,5.5991
VCT,2013,3.90791
VCT,2014,1.23586
VCT,2015,2.63591
VCT,2016,0.51349
VCT,2017,0.0
VCT,2018,0.0
VCT,2019,0.31733
VCT,2020,0.31574
VCT,2021,0.40885
VEN,2000,6.60273
VEN,2001,6.79336
VEN,2002,6.46814
VEN,2003,6.81973
VEN,2004,6.30082
VEN,2005,5.93934
VEN,2006,5.92768
VEN,2007,5.80853
VEN,2008,5.96943
VEN,2009,5.94241
VEN,2010,6.04574
VEN,2011,6.23055
VEN,2012,6.1816
VEN,2013,5.90103
VEN,2014,5.67129
VEN,2015,6.12156
VEN,2016,10.49116
VEN,2017,8.06986
VEN,2018,7.44927
VEN,2019,7.17318
VEN,2020,7.32795
VEN,2021,8.6286
VNM,2000,5.83393
VNM,2001,5.88468
VNM,2002,5.93661
VNM,2003,5.92656
VNM,2004,6.01949
VNM,2005,6.1202
VNM,2006,6.21767
VNM,2007,6.4307
VNM,2008,6.64656
VNM,2009,6.82401
VNM,2010,7.02543
VNM,2011,7.10574
VNM,2012,7.2187
VNM,2013,7.32346
VNM,2014,7.48169
VNM,2015,7.63707
VNM,2016,7.60317
VNM,2017,7.4709
VNM,2018,7.46774
VNM,2019,7.5327
VNM,2020,6.83413
VNM,2021,7.29977
VUT,2000,17.35038
VUT,2001,17.28019
VUT,2002,17.21848
VUT,2003,17.20046
VUT,2004,17.02496
VUT,2005,16.91109
VUT,2006,17.43786
VUT,2007,17.29628
VUT,2008,17.06835
VUT,2009,17.24357
VUT,2010,16.92154
VUT,2011,17.11311
VUT,2012,17.22586
VUT,2013,16.9732
VUT,2014,16.44325
VUT,2015,16.38968
VUT,2016,16.19634
VUT,2017,16.1926
VUT,2018,16.15189
VUT,2019,16.14624
VUT,2020,15.33878
VUT,2021,15.72844
WB_HI,2000,18.79036
WB_HI,2001,18.51224
WB_HI,2002,18.64934
WB_HI,2003,18.70265
WB_HI,2004,18.21357
WB_HI,2005,17.83174
WB_HI,2006,17.01176
WB_HI,2007,16.88046
WB_HI,2008,16.9645
WB_HI,2009,17.17466
WB_HI,2010,16.96423
WB_HI,2011,16.75787
WB_HI,2012,16.36905
WB_HI,2013,16.24866
WB_HI,2014,15.97657
WB_HI,2015,15.61608
WB_HI,2016,15.04082
WB_HI,2017,14.76717
WB_HI,2018,14.83145
WB_HI,2019,14.49539
WB_HI,2020,14.0862
WB_HI,2021,14.30521
WB_LI,2000,6.62528
WB_LI,2001,6.54694
WB_LI,2002,6.45899
WB_LI,2003,6.35457
WB_LI,2004,6.24627
WB_LI,2005,6.1648
WB_LI,2006,6.09569
WB_LI,2007,6.10775
WB_LI,2008,6.11275
WB_LI,2009,6.09221
WB_LI,2010,6.06578
WB_LI,2011,6.07218
WB_LI,2012,6.03577
WB_LI,2013,6.04174
WB_LI,2014,6.0688
WB_LI,2015,6.11185
WB_LI,2016,6.22451
WB_LI,2017,6.28195
WB_LI,2018,6.32353
WB_LI,2019,6.26771
WB_LI,2020,6.09333
WB_LI,2021,6.36657
WB_LMI,2000,10.93411
WB_LMI,2001,10.42972
WB_LMI,2002,10.40877
WB_LMI,2003,10.30705
WB_LMI,2004,10.44487
WB_LMI,2005,10.58771
WB_LMI,2006,10.65858
WB_LMI,2007,10.59346
WB_LMI,2008,10.53395
WB_LMI,2009,10.45953
WB_LMI,2010,10.52294
WB_LMI,2011,10.46749
WB_LMI,2012,10.4449
WB_LMI,2013,10.2608
WB_LMI,2014,9.9857
WB_LMI,2015,9.75361
WB_LMI,2016,9.71586
WB_LMI,2017,9.81163
WB_LMI,2018,9.56296
WB_LMI,2019,9.36492
WB_LMI,2020,8.70765
WB_LMI,2021,8.59783
WB_UMI,2000,11.72208
WB_UMI,2001,11.49298
WB_UMI,2002,11.35133
WB_UMI,2003,11.33995
WB_UMI,2004,11.28228
WB_UMI,2005,10.80574
WB_UMI,2006,10.07735
WB_UMI,2007,9.62128
WB_UMI,2008,9.3235
WB_UMI,2009,8.96596
WB_UMI,2010,8.65206
WB_UMI,2011,8.32397
WB_UMI,2012,8.00248
WB_UMI,2013,7.79367
WB_UMI,2014,7.7844
WB_UMI,2015,7.67323
WB_UMI,2016,7.60461
WB_UMI,2017,7.6164
WB_UMI,2018,7.70804
WB_UMI,2019,7.78514
WB_UMI,2020,7.72968
WB_UMI,2021,7.89082
WPR,2000,14.68242
WPR,2001,14.36713
WPR,2002,14.33217
WPR,2003,14.66631
WPR,2004,14.56045
WPR,2005,14.03564
WPR,2006,12.98913
WPR,2007,12.50896
WPR,2008,12.0957
WPR,2009,11.91257
WPR,2010,11.46222
WPR,2011,10.96229
WPR,2012,10.28956
WPR,2013,10.00064
WPR,2014,9.70759
WPR,2015,9.52414
WPR,2016,9.33139
WPR,2017,9.24368
WPR,2018,9.36679
WPR,2019,9.35118
WPR,2020,9.34572
WPR,2021,9.52503
WSM,2000,11.99567
WSM,2001,11.78158
WSM,2002,11.57705
WSM,2003,11.27683
WSM,2004,10.72258
WSM,2005,10.99423
WSM,2006,10.9988
WSM,2007,10.96182
WSM,2008,11.13823
WSM,2009,9.41768
WSM,2010,11.43225
WSM,2011,11.77292
WSM,2012,11.88414
WSM,2013,11.24864
WSM,2014,12.72858
WSM,2015,13.02345
WSM,2016,13.28815
WSM,2017,13.1126
WSM,2018,12.97878
WSM,2019,12.90103
WSM,2020,11.97106
WSM,2021,11.99624
YEM,2000,5.82139
YEM,2001,5.80351
YEM,2002,5.71998
YEM,2003,5.45207
YEM,2004,5.14777
YEM,2005,5.29749
YEM,2006,5.01825
YEM,2007,5.48046
YEM,2008,5.47452
YEM,2009,5.32235
YEM,2010,5.17014
YEM,2011,4.97581
YEM,2012,4.88272
YEM,2013,4.83012
YEM,2014,4.84423
YEM,2015,4.70619
YEM,2016,4.86431
YEM,2017,4.73069
YEM,2018,4.57719
YEM,2019,4.32991
YEM,2020,3.93434
YEM,2021,4.21206
ZAF,2000,13.13252
ZAF,2001,13.24567
ZAF,2002,14.59887
ZAF,2003,15.75987
ZAF,2004,16.07498
ZAF,2005,15.63631
ZAF,2006,16.0996
ZAF,2007,15.96085
ZAF,2008,16.84226
ZAF,2009,16.40786
ZAF,2010,18.77949
ZAF,2011,17.29479
ZAF,2012,18.18049
ZAF,2013,18.69734
ZAF,2014,20.07204
ZAF,2015,20.74465
ZAF,2016,19.58416
ZAF,2017,18.18689
ZAF,2018,19.15265
ZAF,2019,20.14031
ZAF,2020,21.09958
ZAF,2021,22.2958
ZMB,2000,6.83814
ZMB,2001,6.62811
ZMB,2002,6.73618
ZMB,2003,6.00324
ZMB,2004,6.25438
ZMB,2005,6.00339
ZMB,2006,6.34241
ZMB,2007,6.2141
ZMB,2008,6.10809
ZMB,2009,5.86049
ZMB,2010,6.00275
ZMB,2011,5.89317
ZMB,2012,5.76236
ZMB,2013,5.7991
ZMB,2014,5.64977
ZMB,2015,5.70469
ZMB,2016,5.53026
ZMB,2017,5.6357
ZMB,2018,5.51735
ZMB,2019,5.75766
ZMB,2020,6.00485
ZMB,2021,7.12591
ZWE,2000,12.34936
ZWE,2001,13.17091
ZWE,2002,13.98509
ZWE,2003,14.50857
ZWE,2004,14.4131
ZWE,2005,13.80665
ZWE,2006,13.64041
ZWE,2007,13.20617
ZWE,2008,13.55515
ZWE,2009,12.36363
ZWE,2010,13.56081
ZWE,2011,14.26713
ZWE,2012,14.20988
ZWE,2013,14.28075
ZWE,2014,14.05916
ZWE,2015,14.48262
ZWE,2016,15.0832
ZWE,2017,15.12277
ZWE,2018,16.11169
ZWE,2019,15.83853
ZWE,2020,15.50532
ZWE,2021,17.34344
